"INCLUDE (Yes/No)","NAME","PRICE","NOTES","Category","Metal Colour","TMC Original Name","TMC Price (AUD ref)","Image File","Image Path","TMC Handle"
"","","","","Engagement","Rose Gold","The Elmira Ring - Asscher Bezel Solitaire","868.00","rose.jpg","images/the-elmira-ring-asscher-bezel-solitaire/rose.jpg","the-elmira-ring-asscher-bezel-solitaire"
"","","","","Engagement","Yellow Gold","The Aurora Ring - Pear with Round Brilliant Accents","1280.00","yellow.jpg","images/the-aurora-ring-pear-with-round-brilliant-accents/yellow.jpg","the-aurora-ring-pear-with-round-brilliant-accents"
"","","","","Engagement","White Gold","The Aurora Ring - Pear with Round Brilliant Accents","1280.00","","","the-aurora-ring-pear-with-round-brilliant-accents"
"","","","","Engagement","Rose Gold","The Aurora Ring - Pear with Round Brilliant Accents","1280.00","rose.jpg","images/the-aurora-ring-pear-with-round-brilliant-accents/rose.jpg","the-aurora-ring-pear-with-round-brilliant-accents"
"","","","","Engagement","Yellow Gold","The Aurora Ring - Marquise with Round Brilliant Accents","1280.00","yellow.jpg","images/the-aurora-ring-marquise-with-round-brilliant-accents-1/yellow.jpg","the-aurora-ring-marquise-with-round-brilliant-accents-1"
"","","","","Engagement","White Gold","The Aurora Ring - Marquise with Round Brilliant Accents","1280.00","","","the-aurora-ring-marquise-with-round-brilliant-accents-1"
"","","","","Engagement","Rose Gold","The Aurora Ring - Marquise with Round Brilliant Accents","1280.00","rose.jpg","images/the-aurora-ring-marquise-with-round-brilliant-accents-1/rose.jpg","the-aurora-ring-marquise-with-round-brilliant-accents-1"
"","","","","Engagement","Yellow Gold","The Neave Ring - Asscher and Baguette Trilogy","1270.00","yellow.jpg","images/the-neave-ring-asscher-and-baguette-trilogy/yellow.jpg","the-neave-ring-asscher-and-baguette-trilogy"
"","","","","Engagement","White Gold","The Neave Ring - Asscher and Baguette Trilogy","1270.00","white.jpg","images/the-neave-ring-asscher-and-baguette-trilogy/white.jpg","the-neave-ring-asscher-and-baguette-trilogy"
"","","","","Engagement","Rose Gold","The Neave Ring - Asscher and Baguette Trilogy","1270.00","rose.jpg","images/the-neave-ring-asscher-and-baguette-trilogy/rose.jpg","the-neave-ring-asscher-and-baguette-trilogy"
"","","","","Engagement","Yellow Gold","The Ines Ring - Emerald and Trapezoid Trilogy","1227.00","yellow.jpg","images/the-ines-ring-emerald-and-trapezoid-trilogy/yellow.jpg","the-ines-ring-emerald-and-trapezoid-trilogy"
"","","","","Engagement","White Gold","The Ines Ring - Emerald and Trapezoid Trilogy","1227.00","white.jpg","images/the-ines-ring-emerald-and-trapezoid-trilogy/white.jpg","the-ines-ring-emerald-and-trapezoid-trilogy"
"","","","","Engagement","Rose Gold","The Ines Ring - Emerald and Trapezoid Trilogy","1227.00","rose.jpg","images/the-ines-ring-emerald-and-trapezoid-trilogy/rose.jpg","the-ines-ring-emerald-and-trapezoid-trilogy"
"","","","","Engagement","Yellow Gold","The Ludae Ring - Toi Et Moi Cigar Ring","1201.00","yellow.jpg","images/the-ludae-ring-toi-et-moi-cigar-ring/yellow.jpg","the-ludae-ring-toi-et-moi-cigar-ring"
"","","","","Engagement","White Gold","The Ludae Ring - Toi Et Moi Cigar Ring","1201.00","white.jpg","images/the-ludae-ring-toi-et-moi-cigar-ring/white.jpg","the-ludae-ring-toi-et-moi-cigar-ring"
"","","","","Engagement","Rose Gold","The Ludae Ring - Toi Et Moi Cigar Ring","1201.00","rose.jpg","images/the-ludae-ring-toi-et-moi-cigar-ring/rose.jpg","the-ludae-ring-toi-et-moi-cigar-ring"
"","","","","Engagement","Yellow Gold","The Ludae Ring - Pear Cigar Solitaire","1211.00","yellow.jpg","images/the-ludae-ring-pear-cigar-solitaire/yellow.jpg","the-ludae-ring-pear-cigar-solitaire"
"","","","","Engagement","White Gold","The Ludae Ring - Pear Cigar Solitaire","1211.00","white.jpg","images/the-ludae-ring-pear-cigar-solitaire/white.jpg","the-ludae-ring-pear-cigar-solitaire"
"","","","","Engagement","Rose Gold","The Ludae Ring - Pear Cigar Solitaire","1211.00","rose.jpg","images/the-ludae-ring-pear-cigar-solitaire/rose.jpg","the-ludae-ring-pear-cigar-solitaire"
"","","","","Engagement","Yellow Gold","The Ludae Ring - Elongated Cushion Cigar Solitaire","1211.00","yellow.jpg","images/the-ludae-ring-elongated-cushion-cigar-solitaire/yellow.jpg","the-ludae-ring-elongated-cushion-cigar-solitaire"
"","","","","Engagement","White Gold","The Ludae Ring - Elongated Cushion Cigar Solitaire","1211.00","white.jpg","images/the-ludae-ring-elongated-cushion-cigar-solitaire/white.jpg","the-ludae-ring-elongated-cushion-cigar-solitaire"
"","","","","Engagement","Rose Gold","The Ludae Ring - Elongated Cushion Cigar Solitaire","1211.00","rose.jpg","images/the-ludae-ring-elongated-cushion-cigar-solitaire/rose.jpg","the-ludae-ring-elongated-cushion-cigar-solitaire"
"","","","","Engagement","Yellow Gold","The Ludae Ring - Emerald Cigar Solitaire","1196.00","yellow.jpg","images/the-ludae-ring-emerald-cigar-solitaire/yellow.jpg","the-ludae-ring-emerald-cigar-solitaire"
"","","","","Engagement","White Gold","The Ludae Ring - Emerald Cigar Solitaire","1196.00","white.jpg","images/the-ludae-ring-emerald-cigar-solitaire/white.jpg","the-ludae-ring-emerald-cigar-solitaire"
"","","","","Engagement","Rose Gold","The Ludae Ring - Emerald Cigar Solitaire","1196.00","rose.jpg","images/the-ludae-ring-emerald-cigar-solitaire/rose.jpg","the-ludae-ring-emerald-cigar-solitaire"
"","","","","Engagement","Yellow Gold","The Isla Ring - 1.29ct Lab Grown Diamond Round Brilliant Solitaire","2867.00","","","the-isla-ring-1-29ct-lab-grown-diamond-round-brilliant-solitaire"
"","","","","Engagement","White Gold","The Isla Ring - 1.29ct Lab Grown Diamond Round Brilliant Solitaire","2867.00","white.jpg","images/the-isla-ring-1-29ct-lab-grown-diamond-round-brilliant-solitaire/white.jpg","the-isla-ring-1-29ct-lab-grown-diamond-round-brilliant-solitaire"
"","","","","Engagement","Rose Gold","The Isla Ring - 1.29ct Lab Grown Diamond Round Brilliant Solitaire","2867.00","","","the-isla-ring-1-29ct-lab-grown-diamond-round-brilliant-solitaire"
"","","","","Engagement","Yellow Gold","The Eloise Ring - Marquise Antique Halo","1280.00","yellow.jpg","images/the-eloise-ring-marquise-antique-halo/yellow.jpg","the-eloise-ring-marquise-antique-halo"
"","","","","Engagement","White Gold","The Eloise Ring - Marquise Antique Halo","1280.00","white.jpg","images/the-eloise-ring-marquise-antique-halo/white.jpg","the-eloise-ring-marquise-antique-halo"
"","","","","Engagement","Rose Gold","The Eloise Ring - Marquise Antique Halo","1280.00","rose.jpg","images/the-eloise-ring-marquise-antique-halo/rose.jpg","the-eloise-ring-marquise-antique-halo"
"","","","","Engagement","Yellow Gold","The Eloise Ring - Emerald Antique Halo","1280.00","yellow.jpg","images/the-eloise-ring-emerald-antique-halo/yellow.jpg","the-eloise-ring-emerald-antique-halo"
"","","","","Engagement","White Gold","The Eloise Ring - Emerald Antique Halo","1280.00","white.jpg","images/the-eloise-ring-emerald-antique-halo/white.jpg","the-eloise-ring-emerald-antique-halo"
"","","","","Engagement","Rose Gold","The Eloise Ring - Emerald Antique Halo","1280.00","rose.jpg","images/the-eloise-ring-emerald-antique-halo/rose.jpg","the-eloise-ring-emerald-antique-halo"
"","","","","Engagement","Yellow Gold","The Eloise Ring - Pear Antique Halo","1280.00","yellow.jpg","images/the-eloise-ring-pear-antique-halo/yellow.jpg","the-eloise-ring-pear-antique-halo"
"","","","","Engagement","White Gold","The Eloise Ring - Pear Antique Halo","1280.00","white.jpg","images/the-eloise-ring-pear-antique-halo/white.jpg","the-eloise-ring-pear-antique-halo"
"","","","","Engagement","Rose Gold","The Eloise Ring - Pear Antique Halo","1280.00","rose.jpg","images/the-eloise-ring-pear-antique-halo/rose.jpg","the-eloise-ring-pear-antique-halo"
"","","","","Engagement","Yellow Gold","The Eloise Ring - Elongated Cushion Antique Halo","1280.00","yellow.jpg","images/the-eloise-ring-elongated-cushion-antique-halo/yellow.jpg","the-eloise-ring-elongated-cushion-antique-halo"
"","","","","Engagement","White Gold","The Eloise Ring - Elongated Cushion Antique Halo","1280.00","white.jpg","images/the-eloise-ring-elongated-cushion-antique-halo/white.jpg","the-eloise-ring-elongated-cushion-antique-halo"
"","","","","Engagement","Rose Gold","The Eloise Ring - Elongated Cushion Antique Halo","1280.00","rose.jpg","images/the-eloise-ring-elongated-cushion-antique-halo/rose.jpg","the-eloise-ring-elongated-cushion-antique-halo"
"","","","","Engagement","Yellow Gold","The Eloise Ring - Round Antique Halo","1280.00","yellow.jpg","images/the-eloise-ring-round-antique-halo/yellow.jpg","the-eloise-ring-round-antique-halo"
"","","","","Engagement","White Gold","The Eloise Ring - Round Antique Halo","1280.00","white.jpg","images/the-eloise-ring-round-antique-halo/white.jpg","the-eloise-ring-round-antique-halo"
"","","","","Engagement","Rose Gold","The Eloise Ring - Round Antique Halo","1280.00","rose.jpg","images/the-eloise-ring-round-antique-halo/rose.jpg","the-eloise-ring-round-antique-halo"
"","","","","Engagement","Yellow Gold","The Audrey Ring - 1.9ct Moissanite Emerald Solitaire","1894.00","","","the-audrey-ring-8x6mm-1-9ct-moissanite-emerald-solitaire-with-hidden-halo"
"","","","","Engagement","White Gold","The Audrey Ring - 1.9ct Moissanite Emerald Solitaire","1894.00","white.jpg","images/the-audrey-ring-8x6mm-1-9ct-moissanite-emerald-solitaire-with-hidden-halo/white.jpg","the-audrey-ring-8x6mm-1-9ct-moissanite-emerald-solitaire-with-hidden-halo"
"","","","","Engagement","Rose Gold","The Audrey Ring - 1.9ct Moissanite Emerald Solitaire","1894.00","","","the-audrey-ring-8x6mm-1-9ct-moissanite-emerald-solitaire-with-hidden-halo"
"","","","","Engagement","Yellow Gold","The Emerie Ring - Elongated Cushion Double Band Solitaire","1465.00","yellow.jpg","images/the-emerie-ring-elongated-cushion-solitaire/yellow.jpg","the-emerie-ring-elongated-cushion-solitaire"
"","","","","Engagement","White Gold","The Emerie Ring - Elongated Cushion Double Band Solitaire","1465.00","white.jpg","images/the-emerie-ring-elongated-cushion-solitaire/white.jpg","the-emerie-ring-elongated-cushion-solitaire"
"","","","","Engagement","Rose Gold","The Emerie Ring - Elongated Cushion Double Band Solitaire","1465.00","rose.jpg","images/the-emerie-ring-elongated-cushion-solitaire/rose.jpg","the-emerie-ring-elongated-cushion-solitaire"
"","","","","Engagement","Yellow Gold","The Emerie Ring - Radiant Double Band Solitaire","1465.00","yellow.jpg","images/the-emerie-radiant-solitaire/yellow.jpg","the-emerie-radiant-solitaire"
"","","","","Engagement","White Gold","The Emerie Ring - Radiant Double Band Solitaire","1465.00","white.jpg","images/the-emerie-radiant-solitaire/white.jpg","the-emerie-radiant-solitaire"
"","","","","Engagement","Rose Gold","The Emerie Ring - Radiant Double Band Solitaire","1465.00","rose.jpg","images/the-emerie-radiant-solitaire/rose.jpg","the-emerie-radiant-solitaire"
"","","","","Engagement","Yellow Gold","The Emerie Ring - Marquise Double Band Solitaire","1465.00","yellow.jpg","images/the-emerie-marquise-solitaire/yellow.jpg","the-emerie-marquise-solitaire"
"","","","","Engagement","White Gold","The Emerie Ring - Marquise Double Band Solitaire","1465.00","white.jpg","images/the-emerie-marquise-solitaire/white.jpg","the-emerie-marquise-solitaire"
"","","","","Engagement","Rose Gold","The Emerie Ring - Marquise Double Band Solitaire","1465.00","rose.jpg","images/the-emerie-marquise-solitaire/rose.jpg","the-emerie-marquise-solitaire"
"","","","","Engagement","Yellow Gold","The Emerie Ring - Pear Double Band Solitaire","1465.00","yellow.jpg","images/the-emerie-ring-pear-solitaire/yellow.jpg","the-emerie-ring-pear-solitaire"
"","","","","Engagement","White Gold","The Emerie Ring - Pear Double Band Solitaire","1465.00","white.jpg","images/the-emerie-ring-pear-solitaire/white.jpg","the-emerie-ring-pear-solitaire"
"","","","","Engagement","Rose Gold","The Emerie Ring - Pear Double Band Solitaire","1465.00","rose.jpg","images/the-emerie-ring-pear-solitaire/rose.jpg","the-emerie-ring-pear-solitaire"
"","","","","Engagement","Yellow Gold","The Emerie Ring - Emerald Double Band Solitaire","1465.00","yellow.jpg","images/the-emerie-ring-emerald-solitaire/yellow.jpg","the-emerie-ring-emerald-solitaire"
"","","","","Engagement","White Gold","The Emerie Ring - Emerald Double Band Solitaire","1465.00","white.jpg","images/the-emerie-ring-emerald-solitaire/white.jpg","the-emerie-ring-emerald-solitaire"
"","","","","Engagement","Rose Gold","The Emerie Ring - Emerald Double Band Solitaire","1465.00","rose.jpg","images/the-emerie-ring-emerald-solitaire/rose.jpg","the-emerie-ring-emerald-solitaire"
"","","","","Engagement","Yellow Gold","The Elmira Ring - Asscher Solitaire","825.00","yellow.jpg","images/the-elmira-ring-asscher-solitaire-1/yellow.jpg","the-elmira-ring-asscher-solitaire-1"
"","","","","Engagement","White Gold","The Elmira Ring - Asscher Solitaire","825.00","white.jpg","images/the-elmira-ring-asscher-solitaire-1/white.jpg","the-elmira-ring-asscher-solitaire-1"
"","","","","Engagement","Rose Gold","The Elmira Ring - Asscher Solitaire","825.00","rose.jpg","images/the-elmira-ring-asscher-solitaire-1/rose.jpg","the-elmira-ring-asscher-solitaire-1"
"","","","","Engagement","Yellow Gold","The Laurel Ring - Oval with Pear and Marquise Accents","1317.00","yellow.jpg","images/the-laurel-ring-oval-trilogy-with-pear-and-marquise-accents/yellow.jpg","the-laurel-ring-oval-trilogy-with-pear-and-marquise-accents"
"","","","","Engagement","White Gold","The Laurel Ring - Oval with Pear and Marquise Accents","1317.00","","","the-laurel-ring-oval-trilogy-with-pear-and-marquise-accents"
"","","","","Engagement","Rose Gold","The Laurel Ring - Oval with Pear and Marquise Accents","1317.00","rose.jpg","images/the-laurel-ring-oval-trilogy-with-pear-and-marquise-accents/rose.jpg","the-laurel-ring-oval-trilogy-with-pear-and-marquise-accents"
"","","","","Engagement","Yellow Gold","The Paloma Ring - Cushion Halo","1249.00","yellow.jpg","images/the-paloma-ring-cushion-halo/yellow.jpg","the-paloma-ring-cushion-halo"
"","","","","Engagement","White Gold","The Paloma Ring - Cushion Halo","1249.00","white.jpg","images/the-paloma-ring-cushion-halo/white.jpg","the-paloma-ring-cushion-halo"
"","","","","Engagement","Rose Gold","The Paloma Ring - Cushion Halo","1249.00","rose.jpg","images/the-paloma-ring-cushion-halo/rose.jpg","the-paloma-ring-cushion-halo"
"","","","","Engagement","Yellow Gold","The Luise Ring® - Oval Solitaire With Knife Edge Band","910.00","yellow.jpg","images/the-luise-ring-oval-solitaire-with-knife-edge-band/yellow.jpg","the-luise-ring-oval-solitaire-with-knife-edge-band"
"","","","","Engagement","White Gold","The Luise Ring® - Oval Solitaire With Knife Edge Band","910.00","white.jpg","images/the-luise-ring-oval-solitaire-with-knife-edge-band/white.jpg","the-luise-ring-oval-solitaire-with-knife-edge-band"
"","","","","Engagement","Rose Gold","The Luise Ring® - Oval Solitaire With Knife Edge Band","910.00","rose.jpg","images/the-luise-ring-oval-solitaire-with-knife-edge-band/rose.jpg","the-luise-ring-oval-solitaire-with-knife-edge-band"
"","","","","Engagement","Yellow Gold","The Fleur Ring - Oval With Round Brilliant Accent Stones","1180.00","yellow.jpg","images/the-fleur-ring-oval-with-round-brilliant-accent-stones/yellow.jpg","the-fleur-ring-oval-with-round-brilliant-accent-stones"
"","","","","Engagement","White Gold","The Fleur Ring - Oval With Round Brilliant Accent Stones","1180.00","white.jpg","images/the-fleur-ring-oval-with-round-brilliant-accent-stones/white.jpg","the-fleur-ring-oval-with-round-brilliant-accent-stones"
"","","","","Engagement","Rose Gold","The Fleur Ring - Oval With Round Brilliant Accent Stones","1180.00","rose.jpg","images/the-fleur-ring-oval-with-round-brilliant-accent-stones/rose.jpg","the-fleur-ring-oval-with-round-brilliant-accent-stones"
"","","","","Engagement","Yellow Gold","The Arie Ring - Marquise Halo","1264.00","yellow.jpg","images/the-arie-ring-marquise-halo/yellow.jpg","the-arie-ring-marquise-halo"
"","","","","Engagement","White Gold","The Arie Ring - Marquise Halo","1264.00","white.jpg","images/the-arie-ring-marquise-halo/white.jpg","the-arie-ring-marquise-halo"
"","","","","Engagement","Rose Gold","The Arie Ring - Marquise Halo","1264.00","rose.jpg","images/the-arie-ring-marquise-halo/rose.jpg","the-arie-ring-marquise-halo"
"","","","","Engagement","Yellow Gold","The Ophelia Ring - Elongated Cushion Halo","1211.00","yellow.jpg","images/the-ophelia-ring-elongated-cushion-halo/yellow.jpg","the-ophelia-ring-elongated-cushion-halo"
"","","","","Engagement","White Gold","The Ophelia Ring - Elongated Cushion Halo","1211.00","white.jpg","images/the-ophelia-ring-elongated-cushion-halo/white.jpg","the-ophelia-ring-elongated-cushion-halo"
"","","","","Engagement","Rose Gold","The Ophelia Ring - Elongated Cushion Halo","1211.00","rose.jpg","images/the-ophelia-ring-elongated-cushion-halo/rose.jpg","the-ophelia-ring-elongated-cushion-halo"
"","","","","Engagement","Yellow Gold","The Vienna Ring - Radiant Halo","1264.00","yellow.jpg","images/the-vienna-ring-radiant-halo/yellow.jpg","the-vienna-ring-radiant-halo"
"","","","","Engagement","White Gold","The Vienna Ring - Radiant Halo","1264.00","white.jpg","images/the-vienna-ring-radiant-halo/white.jpg","the-vienna-ring-radiant-halo"
